Date,Comment_ID,Parent_ID,Level,Author,Content,Permalink,Post_URL
2026-02-28T18:38:55.000Z,1131268129127806,,0,Dương Phượng,Xin vía cân nặng của bé ạ,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1128813319373287/?comment_id=1131268129127806,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1128813319373287/
2026-03-01T00:33:24.000Z,1131432365778049,,0,Phuongchi Pham,Xin vía,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1128813319373287/?comment_id=1131432365778049,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1128813319373287/
2026-03-02T01:47:44.000Z,1132224589032160,,0,Thùy Sang,Xin vía cân nặng của bé ạ,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1128813319373287/?comment_id=1132224589032160,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1128813319373287/
2026-03-02T17:12:24.000Z,1132719608982658,,0,Ái Vy,Xin vía cho bé nhà mình,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1128813319373287/?comment_id=1132719608982658,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1128813319373287/
2026-03-08T03:50:09.000Z,1136415235279762,,0,Thêm Kiity,Xin vía ạ,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1128813319373287/?comment_id=1136415235279762,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1128813319373287/
2026-03-11T05:21:49.000Z,1138476305073655,,0,Đào Luy,E Thành tâm xin vía ạ 🥰,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1128813319373287/?comment_id=1138476305073655,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1128813319373287/
2026-03-01T14:07:46.000Z,1131859419068677,,0,Doan Giang,"bà mua similac 5g á, lon 850gr có 650k thôi, sữa mát, con t uống tiêu tốt, hấp thu dc, cân ok, đi phân đẹp nè",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129646462623306/?comment_id=1131859419068677,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129646462623306/
2026-03-01T14:16:01.000Z,1131864889068130,,0,Huỳnh Trúc,"thử similac vàng dc nè, bé m dặm dễ tiêu, dễ hấp thu, cân ổn áp, đi ngoài phân vàng đẹp, thành khuôn nha, mà lon bự có hơn 600k",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129646462623306/?comment_id=1131864889068130,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129646462623306/
2026-03-03T00:18:09.000Z,1132930158961603,,0,Nhung Minion,Sữa đạm A2 sẽ dễ tiêu hơn nè mom. Rcm A2 platinum cho mom,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129646462623306/?comment_id=1132930158961603,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129646462623306/
2026-03-05T04:30:31.000Z,1134426305478655,,0,Phạm Diệu,"muốn bé tiêu hóa tốt thì mom chọn dòng a2 gentle gold thuần đạm a2 nha, giá nhỉnh hơn a1 nhưng đồng tiền đi đôi chất lượng luôn á",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129646462623306/?comment_id=1134426305478655,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129646462623306/
2026-03-05T15:31:40.000Z,1134734758781143,,0,Truc Thanh,"rcm a2 gentle gpld cho mom nè, bé mình cũng đổi qua mấy loại mới tìm ra sữa vừa giúp tăng cân mà tiêu hóa khỏe á",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129646462623306/?comment_id=1134734758781143,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129646462623306/
2026-03-06T01:19:59.000Z,1134992582088694,,0,Hải Yến,"mom tham khảo dòng a2 gentle gold á, giá ổn định dễ mua mà phù hợp mấy tiêu chí mom đang tìm luôn",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129646462623306/?comment_id=1134992582088694,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129646462623306/
2026-03-01T02:16:27.000Z,1131484092439543,,0,Nhung Quỳnh,Trường hợp đấy bth con mik hoàn toàn sct từ lúc 1th đây bh 15th vẫn sữa ct đây,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129735619281057/?comment_id=1131484092439543,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1129735619281057/
2026-03-01T02:15:13.000Z,1131483292439623,,0,Nhung Quỳnh,Cũng tuỳ Ko thì bà cho uống sữa tươi cừu xog dặm pediasure ban đêm ý lên kg ok,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1130239939230625/?comment_id=1131483292439623,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1130239939230625/
2026-03-09T12:29:32.000Z,1137342351853717,,0,Phùng Thị Lan,"Bé Sóc nhà t 3 năm nay cứ sữa dê hikid mà trộm vía lên đều cân lắm nè, 1 ngày cứ 2 cữ sữa, rồi ăn dặm nữa, chiều chạy chơi vui vài vòng là vui khoẻ, cân lên đều ngay",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1130239939230625/?comment_id=1137342351853717,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1130239939230625/
