Date,Comment_ID,Parent_ID,Level,Author,Content,Permalink,Post_URL
2026-03-23T15:48:16.000Z,1147717124149573,,0,Huỳnh Phúc Thơ,Bé lớn nhà mình uống Nutren vào buổi tối mình thây ổn đó mom. Sau 2 lon 800g khác liên à,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1147717124149573,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
2026-03-23T23:50:33.000Z,1147967130791239,,0,Bị Ngạn,Bé mình dùng pediasure buổi tối ngày thì colossbay gold 15ngày trộm vía tăng đc 5lạng,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1147967130791239,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
2026-03-24T01:09:54.000Z,1148005084120777,,0,Diễm Thảo,"Mom tham khảo loại Kidsmix của Pháp, hỗ trợ tăng cân cho bé, vị ngọt thanh dễ uống nha",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1148005084120777,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
2026-03-24T01:52:18.000Z,1148026487451970,,0,Do Phuong Thao,Theo mình thấy ( và cũng có 1 số bác sĩ nói) thì 2 tuổi cũng k cần quá quan trọng về sữa mà qtrong nhất là lượng thức ăn đủ chất nữa . Dặm thêm sữa ct thì m nghĩ nên thêm Nutren cũng ok đó ạ và cũng còn tuỳ thuộc vào tình trạng sức khoẻ của bé nữa,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1148026487451970,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
2026-03-24T10:19:16.000Z,1148284977426121,,0,Quỳnh Chi,"https://s.shopee.vn/6VJNeOScRJ mom tham khảo con này,tăng cân tăng cao tốt",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1148284977426121,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
2026-03-24T15:33:03.000Z,1148490220738930,,0,Mỹ Hạnh,"Lâu h con e uống similac lon vàng tiêu tốt cân nhích đều, chị sắm xem, nếu mún mua cứ dô concung đặt nhé, hay có voucher giảm giá",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1148490220738930,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
2026-03-24T15:37:57.000Z,1148493114071974,,0,Nguyễn Rose,"C thử similac lon vàng đi nhé, tốt tiêu hóa, bé e nhỉnh kg tốt",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1148493114071974,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
2026-03-24T15:43:20.000Z,1148496957404923,,0,Minh Châu,"con t dùng similac 5g dc hơn 9th rùi tiêu hóa êm, cân đạt chuẩn í, c mua nhé",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1148496957404923,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
2026-03-24T16:09:56.000Z,1148514510736501,,0,Trương Quỳnh Như,"similac 5g sữa mát, bé t ún hấp thu được cân oke lém, mom dặm cho bé ik nha",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1148514510736501,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
2026-03-26T08:42:48.000Z,1149878100600142,,0,Phương Lan,"Con em đợt trước tết cũng nhẹ cân, về quê lại thay đổi thời tiết nên ốm suốt, cân nặng 3 4 tháng dậm chả lên tẹo nào. Hôm cho con đi khám em cũng có nhờ bác sĩ tư vấn thì được bác giới thiệu cho pediasure nên mua thử, con uống sang lon thứ 3 là đã thấy nhích kim, với cao lên rồi đấy mom, con lên cân chậm mà chắc người với cứng cáp hẳn",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1149878100600142,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
2026-03-26T08:43:16.000Z,1149878377266781,,0,Nguyễn Lan,"Đoạn 2 tuổi là con em cũng thiếu cân luôn đấy bác, tìm hiểu đủ hội nhóm thấy nhiều chị em khen pediasure nên em cũng mua thử, sau tầm 3 tháng uống con lên hẳn 1 kí, cao thêm 4cm, thấy ổn áp nên em còn duy trì đến giờ gần 1 năm rồi đây",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1149878377266781,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
2026-03-26T11:14:25.000Z,1149959307258688,,0,Lê Hồng Nhung,"dặm pediasure cho con được đó mom, bé út nhà tui hồi trước cũng chậm tăng cân, tui cho uống pediasure kết hợp ăn thêm thịt bò, thịt gà, cua, cá,rau, hạn chế đồ ngọt hay nhiều dầu mỡ, rảnh rảnh lại cho ra công viên chạy bộ, đi xe chòi chân,mừng là chiều cao cân nặng đều tăng tốt, nay đi học đứng chung với bạn nhìn rõ lớn",https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1149959307258688,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
2026-03-27T05:18:54.000Z,1150548353866450,,0,Phạm Ngọc,Con e uống sữa kidsten con ăn uống tốt lên cân đều đó,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/?comment_id=1150548353866450,https://www.facebook.com/groups/nuoiconbangsuacongthu/posts/1147292254192060/
